d1,z1,d2,z2,d3,z3,d4,z4,d5,z5,d6,z6,d7,z7,d8,z8,d9,z9,d10,z10,d11,z11,d12,z12,d13,z13,d14,z14,d15,z15
0,281.079986572265,0,281.459991455078,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328,0,280.730010986328
4.19446936757772,280.730010986328,4.32580059991199,280.730010986328,4.49227087278168,280.390014648437,4.4557160752006,280.390014648437,4.30973563040231,280.390014648437,4.16727832501963,280.390014648437,4.03570663374151,280.390014648437,3.92834191600994,281.109985351562,3.81778325064661,280.390014648437,3.72521192925109,280.390014648437,3.64708552584975,280.390014648437,3.57847047419659,281.109985351562,3.51734815009262,281.109985351562,3.4574355732821,281.109985351562,3.39984596865747,281.109985351562
8.38893873515544,280.390014648437,8.65160119982398,280.390014648437,8.98454174556337,280.040008544921,8.91143215040121,280.040008544921,8.61947126080463,280.040008544921,8.33455665003926,280.709991455078,8.07141326748302,280.709991455078,7.85668383201988,280.709991455078,7.63556650129322,280.709991455078,7.45042385850218,280.709991455078,7.29417105169951,280.709991455078,7.15694094839319,280.709991455078,7.03469630018524,280.709991455078,6.91487114656421,280.709991455078,6.79969193731495,280.709991455078
12.5834081027331,280.040008544921,12.9774017997359,280.040008544921,13.476812618345,279.559997558593,13.3671482256018,279.559997558593,12.9292068912069,280.160003662109,12.5018349750588,280.160003662109,12.1071199012245,280.160003662109,11.7850257480298,280.160003662109,11.4533497519398,280.160003662109,11.1756357877532,280.160003662109,10.9412565775492,280.160003662109,10.7354114225897,280.760009765625,10.5520444502778,280.760009765625,10.3723067198463,280.760009765625,10.1995379059724,280.760009765625
16.7778774703108,279.559997558593,17.3032023996479,279.559997558593,17.9690834911267,279.010009765625,17.8228643008024,279.010009765625,17.2389425216092,279.649993896484,16.6691133000785,279.649993896484,16.142826534966,279.649993896484,15.7133676640397,279.649993896484,15.2711330025864,279.649993896484,14.9008477170043,280.239990234375,14.588342103399,280.239990234375,14.3138818967863,280.239990234375,14.0693926003704,280.239990234375,13.8297422931284,280.820007324218,13.5993838746299,280.820007324218
20.9723468378886,279.010009765625,21.6290029995599,279.010009765625,22.4613543639084,278.440002441406,22.278580376003,278.440002441406,21.5486781520115,279.079986572265,20.8363916250981,279.079986572265,20.1785331687075,279.079986572265,19.6417095800497,279.709991455078,19.088916253233,279.709991455078,18.6260596462554,279.709991455078,18.2354276292487,279.709991455078,17.8923523709829,280.350006103515,17.5867407504631,280.350006103515,17.2871778664105,280.350006103515,16.9992298432874,280.350006103515
25.1668162054663,278.380004882812,25.9548035994719,278.440002441406,26.9536252366901,277.859985351562,26.7342964512036,277.859985351562,25.8584137824139,278.5,25.0036699501177,278.5,24.214239802449,279.140014648437,23.5700514960596,279.140014648437,22.9066995038796,279.140014648437,22.3512715755065,279.140014648437,21.8825131550985,279.779998779296,21.4708228451795,279.779998779296,21.1040889005557,280.410003662109,20.7446134396926,280.410003662109,20.3990758119448,280.410003662109
29.361285573044,277.799987792968,30.2806041993839,277.859985351562,31.4458961094718,277.309997558593,31.1900125264042,277.309997558593,30.1681494128162,277.929992675781,29.1709482751374,277.929992675781,28.2499464361905,278.559997558593,27.4983934120695,278.559997558593,26.7244827545262,279.200012207031,26.0764835047576,279.200012207031,25.5295986809483,279.200012207031,25.0492933193761,279.83999633789,24.6214370506483,279.83999633789,24.2020490129747,279.83999633789,23.7989217806023,280.480010986328
33.5557549406217,277.230010986328,34.6064047992959,277.309997558593,35.9381669822535,276.690002441406,35.6457286016048,276.690002441406,34.4778850432185,277.399993896484,33.338226600157,278.070007324218,32.2856530699321,278.070007324218,31.4267353280795,278.679992675781,30.5422660051729,278.679992675781,29.8016954340087,278.679992675781,29.176684206798,279.290008544921,28.6277637935727,279.290008544921,28.1387852007409,279.899993896484,27.6594845862568,279.899993896484,27.1987677492598,279.899993896484
37.7502243081995,276.640014648437,38.9322053992079,276.690002441406,40.4304378550352,275.75,40.1014446768054,275.75,38.7876206736208,276.739990234375,37.5055049251766,277.440002441406,36.3213597036736,277.440002441406,35.3550772440894,278.149993896484,34.3600492558195,278.149993896484,33.5269073632598,278.83999633789,32.8237697326478,278.83999633789,32.2062342677693,279.450012207031,31.6561333508336,279.450012207031,31.1169201595389,280.049987792968,30.5986137179173,280.049987792968
41.9446936757772,275.709991455078,43.2580059991199,275.75,44.9227087278168,274.809997558593,44.557160752006,274.809997558593,43.0973563040231,275.799987792968,41.6727832501963,276.790008544921,40.3570663374151,277.489990234375,39.2834191600994,277.489990234375,38.1778325064661,278.200012207031,37.2521192925109,278.200012207031,36.4708552584975,278.899993896484,35.7847047419659,278.899993896484,35.1734815009262,279.600006103515,34.574355732821,279.600006103515,33.9984596865748,280.209991455078
46.1391630433549,274.760009765625,47.5838065990319,274.809997558593,49.4149796005985,273.859985351562,49.0128768272066,273.859985351562,47.4070919344255,274.850006103515,45.8400615752159,275.850006103515,44.3927729711566,276.83999633789,43.2117610761093,276.83999633789,41.9956157571127,277.540008544921,40.977331221762,278.239990234375,40.1179407843473,278.239990234375,39.3631752161625,278.950012207031,38.6908296510188,278.950012207031,38.0317913061032,279.649993896484,37.3983056552322,279.649993896484
50.3336324109326,273.769989013671,51.9096071989439,273.809997558593,53.9072504733802,272.940002441406,53.4685929024072,272.940002441406,51.7168275648278,274.899993896484,50.0073399002355,274.899993896484,48.4284796048981,275.899993896484,47.1401029921193,276.880004882812,45.8133990077593,276.880004882812,44.7025431510131,277.58999633789,43.7650263101971,278.290008544921,42.9416456903591,278.290008544921,42.2081778011114,279,41.4892268793853,279,40.7981516238897,279.700012207031
54.5281017785104,272.820007324218,56.2354077988558,272.869995117187,58.3995213461619,272.100006103515,57.9243089776079,272.100006103515,56.0265631952301,273.970001220703,54.1746182252552,273.970001220703,52.4641862386396,274.950012207031,51.0684449081292,275.940002441406,49.6311822584059,276.929992675781,48.4277550802642,276.929992675781,47.4121118360468,277.640014648437,46.5201161645557,278.33999633789,45.7255259512041,278.33999633789,44.9466624526674,279.040008544921,44.1979975925472,279.040008544921
58.7225711460881,271.910003662109,60.5612083987678,272.010009765625,62.8917922189436,270.450012207031,62.3800250528085,271.739990234375,60.3362988256324,273.040008544921,58.3418965502748,274.070007324218,56.4998928723811,275,54.9967868241391,275,53.4489655090525,275.989990234375,52.1529670095153,276.980010986328,51.0591973618966,276.980010986328,50.0985866387523,277.679992675781,49.2428741012967,278.390014648437,48.4040980259495,279.08999633789,47.5978435612047,279.08999633789
62.9170405136658,271.08999633789,64.8870089986798,270.929992675781,67.3840630917253,268.700012207031,66.8357411280091,269.970001220703,64.6460344560348,271.260009765625,62.5091748752944,272.559997558593,60.5355995061226,273.859985351562,58.9251287401491,275.100006103515,57.2667487596991,275.100006103515,55.8781789387663,276.040008544921,54.7062828877463,277.029998779296,53.6770571129489,277.730010986328,52.7602222513893,278.429992675781,51.8615335992316,278.429992675781,50.9976895298621,279.140014648437
